Tipo de Producto;Producto;Código Barras;SKU;Stock;Costo Neto Prom. Unitario;Costo Neto Prom. Total;Cantidad por Despachar;Cantidad Disponible;Por Recibir;Marca;Lista de Precios;Precio Venta Bruto;Margen Unitario
FERRETERIA ;FERR. - ALAMBRE NEGRO #14 ROLLO 25 KG;1686079549723;1686079549723;8;25365;202920;0;8;0;;CLIENTE LOCAL ARCAM VIGENTE;50450;17029,96
FERRETERIA ;FERR. - ALAMBRE NEGRO #14 X ROLLO 1 KILO;1653591715687;1653591715687;73;1320;96360;0;73;0;;CLIENTE LOCAL ARCAM VIGENTE;2800;1032,94
FERRETERIA ;FERR. - ALAMBRE NEGRO #18 ROLLO 25 KG;1680199045373;1680199045373;9;27517,11;247654;0;9;0;;CLIENTE LOCAL ARCAM VIGENTE;53990;17852,64
FERRETERIA ;FERR. - ALAMBRE NEGRO #18 X ROLLO 1 KILO;5570020080016;5570020080016;113;1266,28;143090;0;113;0;;CLIENTE LOCAL ARCAM VIGENTE;2890;1162,29
FERRETERIA ;FERR. - ALAMBRE PUAS BWG 14 ROLLO 275M;1627569215046;1627569215046;13;25409;330317;0;13;0;;CLIENTE LOCAL ARCAM VIGENTE;43000;10725,45
FERRETERIA ;FERR. - ALAMBRE PUAS BWG 16 ROLLO 500M;1656967954375;1656967954375;10;30603;306030;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;53900;14691,12
FERRETERIA ;FERR. - ALAMBRE PUAS BWG 16 X 100 M;1755188486743;1755188486743;5;4906;24530;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;9990;3488,96
FERRETERIA ;FERR. - ALARGADOR 15 METROS STANFORD 5077B-15M;2580405000020;76133648916798;10;10000;100000;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;31200;16218,49
FERRETERIA ;FERR. - ALARGADOR 20 METROS STANFORD 5077B-20M CERTF;2580405000037;2580405000037;8;13184;105472;0;8;0;;CLIENTE LOCAL ARCAM VIGENTE;35150;16353,82
FERRETERIA ;FERR. - ALARGADOR 3 MTS C/INTERRUPTOR BLANCO HALUX;7807990044822;7807990044822;2;3990;7980;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;7950;2690,67
FERRETERIA ;FERR. - ALARGADOR 30 METROS CA-2493;6931888826786;6931888826786;2;13779;27558;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;26300;8321,84
FERRETERIA ;FERR. - ALARGADOR 30 METROS STANFORD 5077B-30M;2580405000044;2580405000044;5;21303,40;106517;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;51800;22226,01
FERRETERIA ;FERR. - ALARGADOR MACROTEL 3 MTS 6 POSICIONES BLANCO;7809601105557;7809601105557;13;4959,62;64475;0;13;0;;CLIENTE LOCAL ARCAM VIGENTE;8990;2595
FERRETERIA ;FERR. - ALARGADOR MACROTEL 3 MTS 6 POSICIONES NEGRO;7809601105564;7809601105564;7;4925;34475;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;8990;2629,62
FERRETERIA ;FERR. - ALARGADOR MACROTEL 5 MTS 5 POSICIONES BLANCO;7809601111589;1726058085280;10;4805;48050;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;9200;2926,09
FERRETERIA ;FERR. - ALARGADOR MACROTEL 5 MTS 5 POSICIONES NEGRO;7809601111572;7809601111572;12;5291,67;63500;0;12;0;;CLIENTE LOCAL ARCAM VIGENTE;10500;3531,86
FERRETERIA ;FERR. - ALARGADOR MULTIPLE 3 MTS 4POS 2P+T 10A BLANCO;7807371024795;7807371024795;4;4293;17172;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;8550;2891,87
FERRETERIA ;FERR. - ALARGADOR MULTIPLE 3 MTS 4POS 2P+T 10A NEGRO;7807371020001;7807371020001;6;4293;25758;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;8650;2975,91
FERRETERIA ;FERR. - ALARGADOR MULTIPLE 3 MTS 6 POS PHILCO;7293219306329;7293219306329;7;4733;33131;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;9200;2998,09
FERRETERIA ;FERR. - ALARGADOR MULTIPLE 3MTS 6POS CON INTERRUPTOR BLANCO;7807371020056;7807371020056;6;5591;33546;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;11090;3728,33
FERRETERIA ;FERR. - ALARGADOR MULTIPLE 5MTS 6POS CON INTERRUPTOR NEGRO;7807371024818;7807371024818;2;7321;14642;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;14550;4905,89
FERRETERIA ;FERR. - ALARGADOR MULTIPLE STANFORD NEGRO 5 MTS;2580401000123;2881680010187;4;6004;24016;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;19790;10626,25
FERRETERIA ;FERR. - ALARGADOR NEGRO RITTIG 5MTS 5 POSICIONES C/LUZ PILOTO;7807325490010;7807325490010;1;6933;6933;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;13900;4747,67
FERRETERIA ;FERR. - ALCOHOL DESNATURALIZADO BOT 1 LT QUIMICA UNIVERSAL;52D4ADMAX0C7AS;52D4ADMAX0C7AS;62;2549,63;158077;0;62;0;;CLIENTE LOCAL ARCAM VIGENTE;6990;3324,32
FERRETERIA ;FERR. - ALCOHOL ISOPROPILICO 1 LT QUIMICA UNIVERSAL;7805232771215;7805232771215;26;2263;58838;0;26;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;1930,28
FERRETERIA ;"FERR. - ALDABA 2"" ZINCADO DIS";7809808010814;7809808010814;40;654,60;26184;0;40;0;;CLIENTE LOCAL ARCAM VIGENTE;1500;605,90
FERRETERIA ;"FERR. - ALDABA 3"" ZINCADO DIS";7809808010838;7809808010838;25;848;21200;0;25;0;;CLIENTE LOCAL ARCAM VIGENTE;2100;916,71
FERRETERIA ;"FERR. - ALDABA 4"" ZINCADO DIS";7809808010845;7809808010845;29;980;28420;0;29;0;;CLIENTE LOCAL ARCAM VIGENTE;2250;910,76
FERRETERIA ;FERR. - ALERO LISTO DVP BRONCE 1.00X1,20 MTS DVP;1726175956427;1726175956427;3;23666;70998;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;56350;23686,94
FERRETERIA ;FERR. - ALERO LISTO DVP TRANSPARENTE 1.00X1,20 MTS DVP;1725570512164;1725570512164;3;23666;70998;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;56350;23686,94
FERRETERIA ;FERR. - ALERO LISTO PVC BRONCE CURVO 100X105 CM DVP;1722886852660;1722886852660;2;21552;43104;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;51300;21557,24
FERRETERIA ;FERR. - ALGUICIDA BIDON 1 LT;7805232104006;7805232104006;5;1494;7470;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;3390;1354,74
FERRETERIA ;FERR. - ALGUICIDA BIDON 5 LT;1625754762777;1625754762777;3;4116;12348;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;9800;4119,29
FERRETERIA ;FERR. - ALICATE APRIETA FERRUL 0,25 A 10  TOTAL THCPG2510;6941639837749;6941639837749;11;11957;131527;0;11;0;;CLIENTE LOCAL ARCAM VIGENTE;23900;8127,03
FERRETERIA ;"FERR. - ALICATE CAIMAN CROSSMAN 10"" 94-110";4711605146920;4711605146920;5;7230;36150;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;13500;4114,54
FERRETERIA ;"FERR. - ALICATE CORTANTE INGCO 6""  HHLDCP28160";6925582122787;6925582122787;4;3896;15584;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;7750;2616,61
FERRETERIA ;"FERR. - ALICATE CORTE 7"" TOTAL THT130706P";6925582191172;6925582191172;21;3267,71;68622;0;21;0;;CLIENTE LOCAL ARCAM VIGENTE;6200;1942,37
FERRETERIA ;"FERR. - ALICATE CORTE DIAGONAL 6"" SMART #6101120";5000061011200;1718042059979;14;2906;40684;0;14;0;;CLIENTE LOCAL ARCAM VIGENTE;6950;2934,34
FERRETERIA ;FERR. - ALICATE CORTE N6 MARCA ANTE CL014759;5605787014759;5605787014759;1;2034;2034;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;4850;2041,63
FERRETERIA ;"FERR. - ALICATE CROSSMAN 95-285 10"" ENFIERRADOR";4711605162067;4711605162067;8;23012;184096;0;8;0;;CLIENTE LOCAL ARCAM VIGENTE;44500;14382,96
FERRETERIA ;FERR. - ALICATE DE CORTE N6 SIN MARCA;1627573032193;1627573032193;6;1771;10626;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;4250;1800,43
FERRETERIA ;FERR. - ALICATE DE CORTE N8 SIN MARCA;5605787014766;1627573042754;2;2234;4468;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;5350;2261,80
FERRETERIA ;FERR. - ALICATE DE PINZAS N6 MARCA ANTE CL014834;5605787014834;5605787014834;15;1897;28455;0;15;0;;CLIENTE LOCAL ARCAM VIGENTE;4550;1926,53
FERRETERIA ;FERR. - ALICATE DE PINZAS N6 SIN MARCA;1627573067955;1627573067955;2;1771,43;3543;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4250;1800
FERRETERIA ;"FERR. - ALICATE ELECTRICISTA 8"" TOTAL THTIP2181";6925582196429;6925582196429;6;6514;39084;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;13500;4830,54
FERRETERIA ;"FERR. - ALICATE ELECTRICISTA CORTE 6"" TOTAL THTIP2261";6925582196436;6925582196436;6;5744;34464;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;13700;5768,61
FERRETERIA ;"FERR. - ALICATE ELECTRICISTA CORTE DIAGONAL 6"" 1000V (84-009) STANLEY";1713478244250;076174840094;1;14577;14577;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;24990;6423
FERRETERIA ;"FERR. - ALICATE ELECTRICISTA PUNTA 6"" TOTAL THTIP2361";1735569389258;1735569389258;4;4255;17020;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;10300;4400,46
FERRETERIA ;"FERR. - ALICATE ELECTRICISTA PUNTA LARGA DE 6"" 1000V (84-006) STANLEY";076174840063;076174840063;5;16008,20;80041;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;28900;8277,51
FERRETERIA ;"FERR. - ALICATE ENFIERRADOR 10"" SMART #6101180";5000061011804;1718042173144;1;7363;7363;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;14650;4947,92
FERRETERIA ;FERR. - ALICATE INGCO PELACABLE CRISPEADOR HWSP102418;6925582144017;1694103069757;2;8507;17014;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;16900;5694,68
FERRETERIA ;FERR. - ALICATE MANGO NEGRO UNIVERSAL ANTI DESLISANTE N8;1627573078306;1627573078306;14;2192;30688;0;14;0;;CLIENTE LOCAL ARCAM VIGENTE;5220;2194,55
FERRETERIA ;FERR. - ALICATE P/SEGURO EXTERNO CURVO 207 UYUSTOOLS ALS207;6931598211520;6931598211520;5;2417;12085;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;5200;1952,75
FERRETERIA ;"FERR. - ALICATE P/SEGURO EXTERNO CURVO KENDO 11502-7"" UN";6903366115026;6903366115026;6;3471,50;20829;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;7450;2789
FERRETERIA ;"FERR. - ALICATE P/SEGURO EXTERNO RECTO KENDO 11501-7"" UN";6903366115019;6903366115019;4;3418;13672;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;7450;2842,50
FERRETERIA ;"FERR. - ALICATE P/SEGURO INTERNO CURVO KENDO 11504-7"" UN";6903366115040;6903366115040;4;3418;13672;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;7450;2842,50
FERRETERIA ;"FERR. - ALICATE P/SEGURO INTERNO RECTO KENDO 11503-7"" UN";6903366115033;6903366115033;4;3418;13672;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;7450;2842,50
FERRETERIA ;"FERR. - ALICATE PELA CABLE 215MM/8.5"" INGCO HWSP851";6928073712726;6928073712726;4;12000;48000;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;23800;8000
FERRETERIA ;FERR. - ALICATE PELA CABLES STANLEY 3 EN 1 96-225;747752962254;747752962254;5;14750;73750;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;31900;12056,72
FERRETERIA ;"FERR. - ALICATE PELACABLE 6.5"" UYUSTOOLS PEL265";6931598215511;1747670724064;3;1961;5883;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;4600;1904,55
FERRETERIA ;"FERR. - ALICATE PELACABLE 7"" UYUSTOOLS PEL207";6931598211674;PEL207;13;4053;52689;0;13;0;;CLIENTE LOCAL ARCAM VIGENTE;14500;8131,87
FERRETERIA ;"FERR. - ALICATE PELACABLE KENDO 8"" 11721";6903366117211;6903366117211;4;16157,25;64629;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;29990;9044,43
FERRETERIA ;FERR. - ALICATE PICO DE LORO 10 FCL F3276 FERRETOOLS;2808008232762;2808008232762;12;3584;43008;0;12;0;;CLIENTE LOCAL ARCAM VIGENTE;8100;3222,72
FERRETERIA ;"FERR. - ALICATE PICO LORO STANLEY 10"" 84-110";076174841107;076174841107;1;10733;10733;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;17990;4384,65
FERRETERIA ;"FERR. - ALICATE PUNTA 6"" SMART #6101140";5000061011408;1718041852927;8;2769;22152;0;8;0;;CLIENTE LOCAL ARCAM VIGENTE;6490;2684,78
FERRETERIA ;"FERR. - ALICATE PUNTA 8"" TOTAL THT120806P";76659428113212;76659428113212;18;2780;50040;0;18;0;;CLIENTE LOCAL ARCAM VIGENTE;5600;1925,88
FERRETERIA ;"FERR. - ALICATE PUNTA 8"" TOTAL THT22806S";6925582186444;6925582186444;1;3730;3730;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;7900;2908,66
FERRETERIA ;"FERR. - ALICATE PUNTA INGCO HLNP28168 6""";6925582117592 6925582120516;6925582123203;10;3206;32060;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;987,28
FERRETERIA ;FERR. - ALICATE REMACHADOR METALCOM 0,5-0,8MM;6942210204448;6942210204448;5;8848;44240;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;17550;5899,90
FERRETERIA ;"FERR. - ALICATE SACA SEGURO STANLEY 6"" 84-168";747752841689;747752841689;4;10900;43600;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;22300;7839,50
FERRETERIA ;FERR. - ALICATE SACABOCADO 2 PCS UYUSTOOLS ALS201;1736510245682;1736510245682;1;5225;5225;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;10500;3598,53
FERRETERIA ;"FERR. - ALICATE STANLEY 84053 PUNTA 6"" REFORZADO";747752840538;747752840538;14;11753,40;164548;0;14;0;;CLIENTE LOCAL ARCAM VIGENTE;19500;4633,15
FERRETERIA ;"FERR. - ALICATE STANLEY 84054 CORTE 6"" REFORZADO";747752840545;747752840545;3;12774;38322;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;21500;5293,23
FERRETERIA ;"FERR. - ALICATE STANLEY 84101 (84114) PUNTA 6"" PROTEGIDO";076174841015;076174841015;4;8296;33184;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;16460;5535,93
FERRETERIA ;"FERR. - ALICATE STANLEY CORTE FRONTAL 6.3/4""";0747752842709;0747752842709;2;10076,50;20153;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;18000;5049,55
FERRETERIA ;"FERR. - ALICATE UNIVERSAL 8"" CROSSMAN 95-308";4711605146593;4711605146593;7;5850;40950;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;11890;4141,60
FERRETERIA ;"FERR. - ALICATE UNIVERSAL 8"" CROSSMAN 95-318 REFORZ. TIPO EUROPEO";4711605161916;4711605161916;8;6838,63;54709;0;8;0;;CLIENTE LOCAL ARCAM VIGENTE;10600;2068,93
FERRETERIA ;"FERR. - ALICATE UNIVERSAL 8"" STANLEY 84-023 PROTEGIDO";076174840230;076174840230;12;10407;124884;0;12;0;;CLIENTE LOCAL ARCAM VIGENTE;18500;5139,22
FERRETERIA ;"FERR. - ALICATE UNIVERSAL 8"" STANLEY 84-056 REFORZADO";747752840569;747752840569;1;13458;13458;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;22850;5743,68
FERRETERIA ;"FERR. - ALICATE UNIVERSAL 8"" TOTAL THT210806";6925582168518;6925582168518;17;5000;85000;0;17;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;4159,66
FERRETERIA ;"FERR. - ALICATE UNIVERSAL 9"" CROSSMAN 95-509";4711605146616;4711605146616;7;11506,71;80547;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;22990;7812,62
FERRETERIA ;"FERR. - ALICATE UNIVERSAL 9"" CROSSMAN 95-519 REFORZ. TIPO EUROPEO";4711605146784;4711605146784;8;12723,65;101789;0;8;0;;CLIENTE LOCAL ARCAM VIGENTE;22500;6183,91
FERRETERIA ;"FERR. - ALICATE UNIVERSAL ELECTRICISTA STANLEY 84-002  7 7/8""";076174840025;1713478648610;5;18902,40;94512;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;38300;13282,47
FERRETERIA ;"FERR. - ALICATE UNIVERSAL INGCO 7""  HHCP28180";6925582122770;6925582122770;2;4379;8758;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;8690;2923,52
FERRETERIA ;FERR. - ALICATE UNIVERSAL N°8 UYUS;6931598218093;6931598218093;5;2736;13680;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;7990;3978,29
FERRETERIA ;FERR. - ALQUITRAN BID. 5 LTS;1625754196270;1625754196270;8;8971;71768;0;8;0;;CLIENTE LOCAL ARCAM VIGENTE;19900;7751,69
FERRETERIA ;FERR. - ALQUITRAN BOT. 1 LT;7805232769076;7805232769076;28;2615;73220;0;28;0;;CLIENTE LOCAL ARCAM VIGENTE;6200;2595,08
FERRETERIA ;"FERR. - AMARRA DE PLASTICO 12"" BLANCO (50 PIEZAS)";7501892874395;7501892874395;7;1719;12033;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;4100;1726,38
FERRETERIA ;FERR. - AMARRA PLASTICA BLANCA 3,6X200MM (50PCS) FERRETOOLS F2683;2808008226839;1738772515441;8;473;3784;0;8;0;;CLIENTE LOCAL ARCAM VIGENTE;1150;493,39
FERRETERIA ;FERR. - AMARRA PLASTICA BLANCA 3.6X250MM (50PCS) FERRETOOLS F2684;2808008226846;2808008226846;172;553;95116;0;172;0;;CLIENTE LOCAL ARCAM VIGENTE;1590;783,13
FERRETERIA ;FERR. - AMARRA PLASTICA BLANCA 4,8X500MM (50PCS) FERRETOOLS F2689 - MAKAWA;2808008226891;2808008226891;100;1334;133400;0;100;0;;CLIENTE LOCAL ARCAM VIGENTE;3190;1346,67
FERRETERIA ;FERR. - AMARRA PLASTICA BLANCA NEXXO 2.5X100MM BOLSA 100UN;6910401100251;6910401100251;207;300;62100;0;207;0;;CLIENTE LOCAL ARCAM VIGENTE;1080;607,56
FERRETERIA ;FERR. - AMARRA PLASTICA BLANCA NEXXO 2.5X150MM BOLSA 100UN;6910415150251;6910415150251;67;459,70;30800;0;67;0;;CLIENTE LOCAL ARCAM VIGENTE;1350;674,75
FERRETERIA ;FERR. - AMARRA PLASTICA BLANCA NEXXO 4.8X200 BOLSA 100UN;6910407200481;6910407200481;16;984;15744;0;16;0;;CLIENTE LOCAL ARCAM VIGENTE;2390;1024,40
FERRETERIA ;FERR. - AMARRA PLASTICA BLANCA NEXXO 4.8X300 BOLSA 100UN;6910427300481;6910427300481;45;1448;65160;0;45;0;;CLIENTE LOCAL ARCAM VIGENTE;3570;1552
FERRETERIA ;FERR. - AMARRA PLASTICA BLANCA NEXXO 4.8X400 BOLSA 100UN;6910411400481;6910411400481;55;1850;101750;0;55;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2343,28
FERRETERIA ;FERR. - AMARRA PLASTICA BLANCA NEXXO 4.8X500 BOLSA 100UN;6910450500481;6910450500481;115;3150,42;362298;0;115;0;;CLIENTE LOCAL ARCAM VIGENTE;7690;3311,76
FERRETERIA ;FERR. - AMARRA PLASTICA INGCO 4,8 X 350 MM;6941640191960;6941640192271;10;3734;37340;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;6990;2139,95
FERRETERIA ;FERR. - AMARRA PLASTICA INGCO BLANCA 2,5 X 150 MM;6941640191830;6941640191830;6;687;4122;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;1300;405,44
FERRETERIA ;FERR. - AMARRA PLASTICA INGCO BLANCA 4,8 X 250 MM;6941640191939;6941640191939;5;3032;15160;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;5990;2001,61
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA 3,6 200MM (50PCS) FERRETOOLS F2695 (MAKAWA);6973960886400 2808008226952;2808008226952;225;406;91350;0;225;0;;CLIENTE LOCAL ARCAM VIGENTE;1050;476,35
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA 3,6 300MM (50PCS) FERRETOOLS F2697;2808008226976;2808008226976;14;717;10038;0;14;0;;CLIENTE LOCAL ARCAM VIGENTE;1490;535,10
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA 3.6X250MM (50PCS) FERRETOOLS F2696;2808008226969;2808008226969;146;578;84388;0;146;0;;CLIENTE LOCAL ARCAM VIGENTE;1390;590,07
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA 4,8 300MM (50PCS) FERRETOOLS F2705;2808008227058;2808008227058;29;625,69;18145;0;29;0;;CLIENTE LOCAL ARCAM VIGENTE;1790;878,51
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA 4,8 350MM (50PCS) FERRETOOLS F2698;2808008226983;2808008226983;26;890;23140;0;26;0;;CLIENTE LOCAL ARCAM VIGENTE;1990;782,27
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA 4,8 400MM (50PCS) FERRETOOLS;2808008226990;2808008226990;1;940;940;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;2250;950,76
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA 4,8 450MM (50PCS) FERRETOOLS F2700;2808008227003;2808008227003;50;1164,04;58202;0;50;0;;CLIENTE LOCAL ARCAM VIGENTE;3090;1432,60
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA 4,8 500MM (50PCS) FERRETOOLS F2701;2808008227010;2808008227010;94;1400,21;131620;0;94;0;;CLIENTE LOCAL ARCAM VIGENTE;3390;1448,53
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA 7,0 500MM (25PCS) FERRETOOLS F2703;2808008227034;2808008227034;6;1080,47;6483;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;2590;1096
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA NEXXO 2.5X100MM BOLSA 100UN;6910402100252;6910402100252;187;332,33;62145;0;187;0;;CLIENTE LOCAL ARCAM VIGENTE;1080;575,23
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA NEXXO 2.5X150MM BOLSA 100UN;6910416150252;6910416150252;94;513;48222;0;94;0;;CLIENTE LOCAL ARCAM VIGENTE;1350;621,45
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA NEXXO 4.8X200 BOLSA 100UN;6910408200482;6910408200482;83;986;81838;0;83;0;;CLIENTE LOCAL ARCAM VIGENTE;2390;1022,40
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA NEXXO 4.8X300 BOLSA 100UN;6910428300482;6910428300482;90;1349;121410;0;90;0;;CLIENTE LOCAL ARCAM VIGENTE;3570;1651
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA NEXXO 4.8X400 BOLSA 100UN;6910411400482;6910411400482;51;2165;110415;0;51;0;;CLIENTE LOCAL ARCAM VIGENTE;5290;2280,38
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRA NEXXO 4.8X500 BOLSA 100UN;6910450500482;1738601133519;62;2990;185380;0;62;0;;CLIENTE LOCAL ARCAM VIGENTE;7690;3472,18
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRO 2,5MMX100MM FERRETOOLS F2692;2808008226921;2808008226921;198;367;72666;0;198;0;;CLIENTE LOCAL ARCAM VIGENTE;1200;641,40
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRO 2,5MMX150MM FERRETOOLS F2693;2808008226938;1735928952697;196;416,32;81598;0;196;0;;CLIENTE LOCAL ARCAM VIGENTE;1200;592,08
FERRETERIA ;FERR. - AMARRA PLASTICA NEGRO 2,5MMX200MM FERRETOOLS F2694;2808008226945;1735928999495;275;588,02;161705;0;275;0;;CLIENTE LOCAL ARCAM VIGENTE;1310;512,82
FERRETERIA ;FERR. - AMARRA PLASTICA TACTIX 408011 NEGRA BOLSA 100 PZAS LARGO 100MM;6942629215363;6942629215363;1;711,36;711;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;1700;717,21
FERRETERIA ;FERR. - AMARRA PLASTICA TACTIX 408013 BLANCA BOLSA 100 PZAS LARGO 100MM;6942629215370;6942629215370;14;711,36;9959;0;14;0;;CLIENTE LOCAL ARCAM VIGENTE;1700;717,21
FERRETERIA ;FERR. - AMARRA PLASTICA TACTIX 408023 NEGRA BOLSA 100 PZAS LARGO 250MM;6942629215424;6942629215424;1;2678;2678;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;6500;2784,18
FERRETERIA ;FERR. - AMARRA PLASTICA TACTIX 408031 NEGRA BOLSA 100 PZAS LARGO 350 MM;6942629215462;6942629215462;1;4024,12;4024;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;9600;4043,11
FERRETERIA ;FERR. - AMARRA PLASTICAS COLORES 1000 PCS UYUSTOOLS AMR1MC;6931598211049;1738250647266;14;8698;121772;0;14;0;;CLIENTE LOCAL ARCAM VIGENTE;17300;5839,82
FERRETERIA ;FERR. - AMARRA PULPO SIMPRE 10MMX150 CM F2426 FERRETOOLS;2808008224262;2808008224262;156;950;148200;0;156;0;;CLIENTE LOCAL ARCAM VIGENTE;2100;814,71
FERRETERIA ;FERR. - AMONIO CUATERNARIO CONCENTRACION AL 3% BIDON 5 LTS;1625771244801;1625771244801;5;2550;12750;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;5090;1727,31
FERRETERIA ;FERR. - AMPERIMETRO MULTITESTER INGCO DCM2001 C/PINZA 200A;6925582135022;6925582135022;1;14299;14299;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;34050;14314,45
FERRETERIA ;FERR. - AMPERIMETRO MULTITESTER INGCO DCM62001 C/PINZA 400A;76133088269828;6942141804632;1;13677;13677;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;28790;10516,28
FERRETERIA ;FERR. - AMPOLLETA 1 CONTACTO GLOBO CHICO 12V;1723215200633;1723215200633;18;449;8082;0;18;0;;CLIENTE LOCAL ARCAM VIGENTE;1100;475,37
FERRETERIA ;FERR. - AMPOLLETA 1 CONTACTO GRANDE 12 VOLT;8141;8141;20;342;6840;0;20;0;;CLIENTE LOCAL ARCAM VIGENTE;950;456,32
FERRETERIA ;FERR. - AMPOLLETA 1 CONTACTO P 2/3 12 V;1723215199598;1723215199598;10;510;5100;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;1250;540,42
FERRETERIA ;FERR. - AMPOLLETA 12VOLT W5W WURTH ART07201621;1720625963750;4045727190210;86;450;38700;0;86;0;;CLIENTE LOCAL ARCAM VIGENTE;790;213,87
FERRETERIA ;FERR. - AMPOLLETA 2 CONTACTO P 2/3 12 V;1723215181262;1723215181262;30;510;15300;0;30;0;;CLIENTE LOCAL ARCAM VIGENTE;1250;540,42
